,unnamed: 0,region,official_id,drainage_area_km2,centroid_lon_deg_e,centroid_lat_deg_n,logk_ice_x100,porosity_x100,land_use_forest_frac_2010,land_use_shrubs_frac_2010,land_use_grass_frac_2010,land_use_wetland_frac_2010,land_use_crops_frac_2010,land_use_urban_frac_2010,land_use_water_frac_2010,land_use_snow_ice_frac_2010,lulc_check_2010,land_use_forest_frac_2015,land_use_shrubs_frac_2015,land_use_grass_frac_2015,land_use_wetland_frac_2015,land_use_crops_frac_2015,land_use_urban_frac_2015,land_use_water_frac_2015,land_use_snow_ice_frac_2015,lulc_check_2015,land_use_forest_frac_2020,land_use_shrubs_frac_2020,land_use_grass_frac_2020,land_use_wetland_frac_2020,land_use_crops_frac_2020,land_use_urban_frac_2020,land_use_water_frac_2020,land_use_snow_ice_frac_2020,lulc_check_2020,slope_deg,aspect_deg,median_el,mean_el,max_el,min_el,elevation_m,prcp,tmin,tmax,vp,swe,srad,low_prcp_duration,low_prcp_freq,high_prcp_duration,high_prcp_freq,n_years,mean_runoff,fold,mean_check,std_runoff,lnorm_shape,lnorm_loc,lnorm_scale,log_mean_runoff,log_std_runoff,mean_uar,std_uar,log_mean_uar,log_std_uar,complete_year_mean_check,stdev_check
280,280,VCI,08HF012,25.4,-127.82779478227368,50.73536481952097,-1157.52,2.58778,0.94,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,7.7074294,293.2936112733483,397.0,382.06677,591.63501,170.73666,382.06677,2938.1,5.0,9.7,907.4,6.7,185.4,3.1,0.4,1.0,0.0,20.0,7.546941519040588,6,7.570593826638089,13.304836331200292,1.8255837892058726,0.0026562367732976835,2.0716256425463038,0.7353869882592515,1.813027954287219,297.12368185199165,523.8124539842635,4.4083930932168975,1.813027954287219,True,13.305786642714036
281,281,VCI,08HF013,16.7,-127.78275402754726,50.53619030230114,-1354.48,12.28007,0.88,0.08,0.03,0.0,0.0,0.0,0.0,0.0,0.01,0.85,0.1,0.05,0.01,0.01,0.0,0.0,0.0,-0.02,0.76,0.2,0.04,0.0,0.0,0.0,0.0,0.0,0.0,17.305748,179.68946625401222,301.27585,310.96619,671.16669,10.968924,310.96619,2886.5,5.4,10.5,931.5,5.9,194.8,3.3,0.4,1.0,0.0,19.0,7.14595043489663,6,7.083993301438414,11.869073348860272,1.4833357681846795,0.13490839858883077,2.641436519922082,1.0899740597556609,1.3410519832733547,427.90122364650483,710.7229550215732,5.182320619315089,1.3410519832733547,True,11.86997590567302
282,282,FRA,08JA002,4246.1,-126.83456128496034,53.665774253986406,-1165.08,3.75404,0.63,0.06,0.11,0.01,0.01,0.01,0.16,0.02,-0.01,0.61,0.06,0.13,0.01,0.01,0.01,0.15,0.02,0.0,0.58,0.07,0.17,0.01,0.01,0.01,0.15,0.01,-0.01,9.9357471,8.054262264350044,1011.4576,1115.3821,2246.3789,847.95923,1115.3821,1483.6,-2.5,6.4,559.1,345.1,247.5,3.4,0.6,1.0,0.0,3.0,1.8808426114106587,3,1.8677835418519362,1.8675345901461677,1.6015761324893347,0.33310826368612045,0.5912110917358313,0.181944828508582,0.9356741086478139,0.4429576814984712,0.43982350631077166,-1.264056086073104,0.9356741086478139,True,1.8684775513726999
283,283,FRA,08JA005,1441.7,-127.28384284610894,53.65625321027344,-1230.69,5.04795,0.61,0.05,0.16,0.01,0.01,0.02,0.1,0.05,-0.01,0.58,0.06,0.2,0.01,0.01,0.01,0.1,0.04,-0.0099999999999997,0.54,0.07,0.24,0.01,0.01,0.01,0.1,0.02,0.0,14.82007,23.09756900248732,1131.7323,1209.9385,2210.9517,849.42865,1209.9385,2146.5,-2.5,5.4,573.1,551.4,243.5,3.1,0.5,1.0,0.0,3.0,4.096947877146951,3,3.991862415226084,3.5134196400613296,1.0477233776149273,0.16913337747913576,2.4702109707755566,1.0108973089682523,0.9447813336206429,2.841747851249879,2.436997738823146,0.6450743361325312,0.9447813336206429,True,3.5158451975749987
284,284,FRA,08JA010,13743.5,-126.11728493509992,53.43562852936349,-1120.19,2.33624,0.72,0.05,0.09,0.01,0.01,0.01,0.1,0.01,0.0,0.62,0.06,0.19,0.01,0.01,0.01,0.1,0.01,-0.0099999999999997,0.61,0.07,0.2,0.01,0.01,0.0,0.1,0.0,1.1102230246251563e-16,7.9971223,6.465500377358891,1071.1436,1136.2787,2755.7063,847.95923,1136.2787,1110.3,-3.2,6.9,525.2,263.9,257.4,3.5,0.6,1.0,0.0,3.0,1.1096515052341016,3,1.0979111318591004,0.9231613948048771,1.356062394403996,0.27728595608771933,0.3968817949949217,-0.19717533518541785,0.7523437259481899,0.08074009569862856,0.06717076398332864,-2.8177413202545076,0.7523437259481898,True,0.9238085462301706
285,285,FRA,08JA014,146.3,-125.27865834969434,53.23498375491758,-1052.0,0.0,0.87,0.05,0.07,0.0,0.01,0.0,0.0,0.0,0.0,0.55,0.07,0.36,0.01,0.01,0.0,0.0,0.0,0.0,0.57,0.12,0.3,0.0,0.01,0.0,0.0,0.0,0.0,6.6345677,317.0711592412588,1250.5814,1278.8004,1933.0,988.19232,1278.8004,620.5,-5.5,7.2,432.5,194.2,279.2,3.7,0.7,1.0,0.0,33.0,0.5292381153319612,3,0.5266881293271704,0.954390649316301,1.443593573523509,0.0017816544715556907,0.18919429510684568,-1.641404699683219,1.4133310999039495,3.617485408967609,6.523517767028714,0.28069127127283944,1.4133310999039495,True,0.9544319926700563
286,286,FRA,08JA029,5.9,-126.98609793958056,53.6438114576021,-1052.0,0.0,0.93,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0099999999999998,0.92,0.02,0.05,0.0,0.0,0.0,0.0,0.0,0.0099999999999998,0.88,0.03,0.07,0.01,0.01,0.0,0.0,0.0,0.0,13.561482,356.7600454059965,1315.2515,1312.7437,1724.4148,991.48462,1312.7437,1449.2,-3.1,5.2,546.2,335.3,246.6,3.3,0.6,1.1,0.0,20.0,2.411343920741889,3,2.393779378171007,3.018953665369064,1.2538693847218718,0.0961261187613167,1.1318825501295977,0.27201300444648296,1.1019494361851163,408.7023594477778,511.68706192696,5.4048159325169465,1.1019494361851163,True,3.019308648457524
287,287,FRA,08JB002,4004.2,-126.12816978275356,53.97978873112624,-1074.6,1.17352,0.71,0.08,0.1,0.0,0.01,0.01,0.09,0.0,1.1102230246251563e-16,0.68,0.1,0.1,0.01,0.01,0.01,0.09,0.0,0.0,0.57,0.14,0.2,0.0,0.0,0.0,0.09,0.0,1.1102230246251563e-16,7.1000576,7.584774106292257,940.60376,970.09064,2246.2578,711.31775,970.09064,748.4,-2.6,7.5,539.0,154.1,248.9,3.6,0.6,1.0,0.0,68.0,0.45151294488322263,3,0.44978524003389325,0.4968283749810998,1.05950265774527,0.049261447194850067,0.2277332793422014,-1.2046300426840926,0.85483163550516,0.11275983839049565,0.12407681309152883,-2.5919738529395544,0.8548316355051598,True,0.4968384549870856
288,288,FRA,08JB003,6570.3,-125.82077040465192,54.0604499176485,-1074.51,0.77656,0.74,0.09,0.08,0.0,0.01,0.01,0.08,0.0,-0.01,0.71,0.1,0.09,0.01,0.01,0.01,0.08,0.0,-0.01,0.56,0.14,0.21,0.0,0.0,0.0,0.08,0.0,0.01,7.0440927,5.574154107220963,927.0,950.14886,2246.2578,667.63232,950.14886,684.5,-2.6,7.7,536.9,141.6,248.7,3.7,0.6,1.0,0.0,65.0,0.41384350280439786,3,0.4125251530311677,0.46249748689150266,0.8586476037319268,-0.0008764335632871693,0.27420214792164244,-1.2993249307901236,0.8728826445105706,0.06298700254241021,0.0703921414382148,-3.181884424344617,0.8728826445105706,True,0.4625073574001182
289,289,FRA,08JB012,788.1,-125.8109073843889,54.288483271704656,-1052.0,0.0,0.75,0.12,0.07,0.01,0.01,0.01,0.03,0.0,0.0,0.72,0.12,0.09,0.01,0.01,0.01,0.03,0.0,0.01,0.63,0.16,0.16,0.0,0.0,0.01,0.03,0.0,0.0099999999999998,6.3201494,217.29428158507363,916.11963,927.6441,1371.1465,693.98163,927.6441,578.6,-2.8,7.7,528.0,121.2,248.1,3.7,0.7,1.0,0.0,9.0,0.38009644985274693,3,0.3782591022522349,0.7208775059599888,1.3574190679921136,0.000830767300282633,0.14005420911951386,-1.9523893303396593,1.3414927280811049,0.4822946959177097,0.914703090927533,-1.7142590367171262,1.3414927280811049,True,0.7209925793913164
290,290,FRA,08JC005,3351.4,-123.59697438167946,53.56983166041087,-1112.73,0.08565,0.7,0.12,0.13,0.01,0.02,0.0,0.02,0.0,0.0,0.67,0.13,0.15,0.01,0.02,0.0,0.02,0.0,0.0,0.67,0.13,0.16,0.0,0.01,0.0,0.02,0.0,0.0099999999999998,5.5765367,68.32848841099033,907.16943,931.5545,1526.0933,613.77411,931.5545,676.3,-2.8,8.9,552.0,134.6,254.7,3.4,0.6,1.0,0.0,15.0,0.34386764771680295,1,0.3400192593061322,0.46569156832831016,1.248316073126734,0.03279119419125888,0.13821461116757114,-1.6560844897058131,1.0008234119714332,0.10260417966127676,0.13895433798660564,-2.8654626586902996,1.0008234119714332,True,0.4657378206568076
291,291,FRA,08JC013,339.2,-124.22352483560071,53.84626013469603,-1203.85,0.0,0.66,0.09,0.19,0.01,0.01,0.0,0.05,0.0,-0.01,0.63,0.16,0.13,0.01,0.01,0.0,0.05,0.0,0.0099999999999998,0.54,0.13,0.26,0.01,0.01,0.0,0.05,0.0,0.0,4.6498127,357.7541036019062,881.0,937.62091,1482.5673,714.57513,937.62091,683.0,-2.8,8.4,547.7,136.8,251.1,3.4,0.6,1.0,0.0,3.0,0.17437282133569412,3,0.17166953394948078,0.1705629999862969,1.3058577010062293,-0.0007484513520620135,0.0924092827361086,-2.4022001860472013,1.3333074340767173,0.5140708176170227,0.5028390329784697,-1.3210348109828123,1.3333074340767173,True,0.17068818385635004
292,292,FRA,08JD006,363.9,-126.85511609669577,55.98841739471328,-1130.98,3.27279,0.85,0.04,0.08,0.0,0.0,0.0,0.01,0.0,0.02,0.85,0.04,0.08,0.0,0.0,0.0,0.01,0.0,0.02,0.82,0.04,0.11,0.01,0.01,0.0,0.01,0.0,0.0,13.296299,84.15914437795972,1147.493,1197.1294,2246.1296,756.17896,1197.1294,1068.6,-4.7,5.3,498.0,289.4,240.8,3.2,0.6,1.1,0.0,39.0,1.9383051773818545,3,1.938020579713848,3.036844056234528,1.3934278804111593,0.052153728020428336,0.713657133724365,-0.20097646284674867,1.2647868925497838,5.326477541582452,8.345270833290819,0.8098997115172744,1.2647868925497838,True,3.0369563634794856
293,293,FRA,08JE001,14239.3,-125.27341384580478,55.02487385959105,-1125.35,1.78471,0.82,0.06,0.04,0.0,0.0,0.0,0.08,0.0,1.1102230246251563e-16,0.8,0.06,0.05,0.0,0.0,0.0,0.08,0.0,0.0099999999999998,0.67,0.13,0.1,0.0,0.0,0.0,0.08,0.0,0.02,7.843133,13.803799962770002,899.55701,969.12573,2262.0774,676.71698,969.12573,690.4,-3.5,7.1,523.9,162.7,243.4,3.5,0.6,1.0,0.0,65.0,0.8044610697537776,3,0.8016346438283932,0.6065865095250939,0.9659178873587906,0.1370743813592375,0.4374798277106815,-0.4699395459612545,0.7024577281687923,0.056495829833894756,0.04259946131657412,-3.1259452934334537,0.7024577281687923,True,0.6065993027952874
294,294,FRA,08JE004,438.1,-124.05767878301393,54.68490428499324,-1052.0,0.0,0.83,0.08,0.06,0.0,0.0,0.0,0.01,0.0,0.02,0.77,0.1,0.1,0.01,0.01,0.0,0.01,0.0,0.0,0.56,0.18,0.24,0.0,0.0,0.0,0.01,0.0,0.01,4.1281619,213.59669315429417,835.3241,841.29523,1234.6035,727.22125,841.29523,623.7,-2.8,8.1,547.1,132.7,245.2,3.4,0.6,1.0,0.0,43.0,0.5086631770878058,3,0.5064559704334844,1.0245753147927834,1.2788615802031214,0.0216010155407839,0.17268188597022127,-1.5663753762044637,1.1343349007425367,1.1610663708920468,2.338679102471544,-0.7410672920421796,1.1343349007425367,True,1.0246089267115914
295,295,FRA,08JE005,850.5,-124.88682733947223,55.006799742407225,-1092.25,1.63323,0.84,0.06,0.01,0.0,0.0,0.0,0.08,0.0,0.01,0.82,0.07,0.02,0.0,0.0,0.0,0.08,0.0,0.01,0.67,0.16,0.08,0.0,0.0,0.0,0.08,0.0,0.01,7.0220323,251.56991794869413,943.69446,972.13049,1593.8693,696.53021,972.13049,653.9,-3.7,6.9,516.2,165.1,246.1,3.4,0.6,1.0,0.0,7.0,0.6127152543686311,3,0.6107253391346483,0.8493932314494682,1.1401695530793055,0.008226747064172653,0.30219232603391566,-1.1501067391797324,1.0938562079362846,0.7204177006097955,0.9986986848318263,-0.988175872033512,1.0938562079362846,True,0.8495660655608205
296,296,FRA,08KA001,407.9,-120.38686369912271,53.20853438743214,-1334.19,21.75552,0.43,0.09,0.2,0.01,0.01,0.02,0.02,0.21,0.01,0.42,0.1,0.3,0.01,0.01,0.03,0.03,0.1,-2.220446049250313e-16,0.41,0.08,0.38,0.01,0.01,0.02,0.02,0.07,0.0,27.398939,5.917925369096428,1914.6292,1877.3688,2956.2827,760.47791,1877.3688,1214.3,-7.0,4.6,436.5,543.0,283.0,2.8,0.5,1.0,0.0,51.0,3.0591688632271268,5,3.0360741435860907,3.6507521054298104,1.4620195495019843,0.1225172926355944,1.1854719294170941,0.3681457049761479,1.2696919350809308,7.499801086607322,8.950115482789435,1.2648789376347724,1.2696919350809308,True,3.650853632248397
297,297,FRA,08KA004,17970.3,-120.43289090478814,53.38079446183875,-1274.16,11.36581,0.7,0.07,0.13,0.01,0.01,0.01,0.02,0.06,-0.01,0.69,0.07,0.16,0.01,0.01,0.01,0.01,0.03,0.0099999999999998,0.63,0.12,0.19,0.01,0.01,0.01,0.01,0.03,-0.01,19.585764,321.5124868288844,1460.8248,1467.4186,3956.019,600.91571,1467.4186,1000.1,-5.1,6.7,492.7,321.1,267.3,3.1,0.6,1.0,0.0,63.0,2.21844669217522,5,2.2111869839631386,2.1714451609442578,1.341763706679402,0.25576678312742024,0.9497231531172157,0.34002622497383445,0.9718056104584826,0.12345073216224657,0.12083522038832172,-2.5486941701731,0.9718056104584826,True,2.171493103653563
298,298,FRA,08KA005,6881.5,-119.46136622816438,53.0199917203194,-1259.73,17.79628,0.52,0.08,0.21,0.01,0.02,0.02,0.02,0.13,-0.01,0.51,0.08,0.26,0.01,0.02,0.02,0.02,0.08,0.0,0.46,0.09,0.32,0.01,0.02,0.01,0.02,0.07,-2.220446049250313e-16,24.202036,292.163968063208,1845.656,1773.0791,3956.019,701.64075,1773.0791,1079.0,-6.7,5.4,444.2,453.1,282.2,3.1,0.6,1.0,0.0,66.0,2.50667364945773,5,2.488766013429206,2.6655461473040076,1.5026565466127169,0.24069778675844636,0.9284544345394998,0.34148480826708805,1.0989933869391153,0.3642626824758744,0.3873495818214063,-1.587351843170362,1.0989933869391153,True,2.665602730429083
299,299,FRA,08KA007,1699.8,-118.70763262902908,52.87754430980946,-1278.48,15.41292,0.5,0.06,0.26,0.01,0.01,0.02,0.03,0.1,0.0099999999999998,0.5,0.06,0.31,0.01,0.01,0.02,0.03,0.05,0.0099999999999997,0.46,0.06,0.38,0.01,0.02,0.01,0.02,0.04,0.0,23.058683,233.97528629451608,1956.2825,1912.3848,3409.1772,1027.0457,1912.3848,889.2,-7.8,4.9,405.0,348.8,290.3,3.4,0.6,1.0,0.0,62.0,2.319440420968162,5,2.3103780450821993,2.7976930717046073,1.5983259790032305,0.17813708965460417,0.7564430063112357,0.1274228399959874,1.2137873289412133,1.3645372520109198,1.6458954416429035,-0.40308775708640143,1.2137873289412133,True,2.7977552585539587
300,300,FRA,08KA008,456.4,-118.89994182763591,53.08844148427583,-1239.23,14.44343,0.36,0.07,0.34,0.01,0.01,0.03,0.03,0.15,0.0,0.35,0.07,0.41,0.01,0.01,0.03,0.03,0.09,0.0,0.31,0.06,0.48,0.01,0.02,0.02,0.03,0.08,-0.01,24.799871,205.08061866694328,2012.8269,1970.569,3409.1772,1036.517,1970.569,935.3,-8.2,4.6,396.7,385.5,293.2,3.5,0.6,1.1,0.0,41.0,2.7649863884792163,5,2.75282374694656,3.6003265240432105,1.483217108675999,0.05360165159504686,1.0430226230933424,0.15177624906146878,1.373196310254098,6.058252384923786,7.888533137693275,0.9361619100556853,1.373196310254098,True,3.600448707761164
301,301,FRA,08KA009,253.4,-120.10685101075134,53.43696775766927,-1416.27,21.0344,0.53,0.11,0.25,0.01,0.01,0.02,0.02,0.05,0.0,0.52,0.11,0.32,0.01,0.02,0.01,0.01,0.01,-0.01,0.55,0.08,0.33,0.02,0.02,0.0,0.0,0.0,0.0,25.290115,195.4629620669569,1836.7743,1792.6898,2482.0,955.82251,1792.6898,1050.1,-7.2,5.4,429.1,367.3,285.9,3.0,0.6,1.0,0.0,45.0,2.8073268127753046,5,2.83408289954674,3.6708983079763757,1.4142718954637483,0.1902114184419177,1.0499840722641527,0.3451331071346039,1.1486937927246585,11.078637777329535,14.486575801011744,1.7179191182297022,1.1486937927246585,True,3.671011801717471
302,302,FRA,08KA013,1263.4,-120.16790646270218,53.662275905414944,-1323.74,18.59431,0.64,0.1,0.2,0.01,0.01,0.01,0.01,0.03,-0.01,0.63,0.1,0.24,0.01,0.01,0.01,0.01,0.0,-0.01,0.65,0.07,0.25,0.01,0.01,0.0,0.0,0.0,0.01,20.255005,222.4968351756567,1694.0389,1647.5754,2654.7788,692.79346,1647.5754,981.7,-6.6,6.0,447.3,291.9,272.3,3.0,0.6,1.0,0.0,20.0,2.6294631916288598,5,2.623649033122908,3.4308217310456013,1.5191608966107852,0.2537463561097808,0.8984601600276639,0.3347021672286329,1.091884289655219,2.0812594519778846,2.715546723955676,0.10089566774616979,1.091884289655219,True,3.4310565821073165
303,303,FRA,08KB001,32430.4,-121.16300321695458,53.71981829661434,-1215.24,7.75453,0.73,0.08,0.11,0.01,0.01,0.01,0.02,0.04,-0.01,0.71,0.08,0.14,0.01,0.01,0.01,0.02,0.03,-0.01,0.63,0.14,0.16,0.01,0.01,0.01,0.02,0.02,0.0,15.801482,322.73554991004613,1170.5913,1284.9792,3956.019,570.6629,1284.9792,909.5,-4.3,7.2,517.6,255.9,259.0,3.2,0.6,1.0,0.0,65.0,2.173348404687657,5,2.1664737564559298,1.9985233196345058,1.166195475189542,0.19891767207976174,1.1050134518403438,0.359220083403315,0.93590898578547,0.06701577546646532,0.061624997521908635,-3.1198761710982486,0.93590898578547,True,1.9985656249301709
304,304,FRA,08KB003,4774.7,-120.93366072330386,54.16643964931156,-1169.78,9.38685,0.64,0.08,0.18,0.01,0.01,0.01,0.02,0.06,-0.01,0.63,0.08,0.2,0.01,0.01,0.01,0.01,0.05,0.0,0.55,0.17,0.19,0.01,0.01,0.01,0.02,0.04,-2.220446049250313e-16,20.035675,243.9746629673133,1367.5651,1376.0455,3265.0,629.26019,1376.0455,934.7,-4.9,6.6,503.5,246.8,252.6,3.1,0.6,1.0,0.0,59.0,3.9173314368616237,5,3.901149965221913,3.9805120136532244,1.3063435107363885,0.3056172552775833,1.8093235099973923,0.866011731727357,1.0340722564304543,0.8204350926469987,0.8336674584064391,-0.6973194130064928,1.0340722564304543,True,3.9806064986696437
305,305,FRA,08KB006,102.7,-120.94217683049482,54.35317337903615,-1189.05,13.29683,0.64,0.08,0.24,0.01,0.01,0.01,0.01,0.02,-0.02,0.64,0.08,0.25,0.01,0.01,0.01,0.0,0.01,-0.01,0.49,0.3,0.18,0.01,0.01,0.0,0.0,0.01,0.0,21.955086,171.40782254506436,1356.0,1384.4094,2580.3152,899.03802,1384.4094,932.0,-4.8,6.3,504.5,223.7,248.4,3.3,0.6,1.0,0.0,38.0,3.947899825133121,5,3.947174693870762,5.020982360286233,1.4155711614778248,0.13331386661461814,1.6369404810982788,0.6567226672510855,1.2374105361972556,38.44108885231861,48.889799029077246,2.9326658292987102,1.2374105361972556,True,5.021172372674815
306,306,FRA,08KC001,4225.7,-123.37144502278764,54.46624862996049,-1100.74,0.16586,0.8,0.09,0.06,0.01,0.01,0.0,0.03,0.0,0.0,0.74,0.11,0.1,0.01,0.01,0.0,0.04,0.0,-0.01,0.61,0.17,0.17,0.0,0.01,0.0,0.04,0.0,0.0,4.9527645,39.06473647136711,825.62067,845.51691,1529.0,604.13696,845.51691,680.7,-2.5,8.4,567.2,132.0,244.9,3.3,0.6,1.0,0.0,61.0,0.5964367869441067,3,0.6037953300029004,0.9567111741843575,1.2119003115984313,0.02851383183075306,0.242168815513428,-1.243607779875784,1.0831367267221066,0.14114508529808237,0.2264030040429651,-2.6847927074348004,1.0831367267221066,True,0.956735182896714
307,307,FRA,08KC002,178.7,-122.8236783001926,54.099037552850994,-1390.66,0.0,0.7,0.21,0.06,0.01,0.01,0.01,0.01,0.0,-0.01,0.67,0.23,0.07,0.01,0.01,0.01,0.01,0.0,-0.01,0.59,0.26,0.1,0.01,0.02,0.0,0.01,0.0,0.01,3.6588166,67.84778720639576,737.0,737.79724,993.53711,609.72345,737.79724,652.8,-1.7,9.6,595.7,99.0,243.1,3.5,0.6,1.0,0.0,10.0,0.6442463750954196,5,0.6349554475197856,1.7005948737520225,2.260312698168846,-0.00015618745393101204,0.07475958772866312,-2.6502304631893017,2.406135490641507,3.6051839680773337,9.516479427823294,-0.9281836063725473,2.406135490641507,True,1.7008442095606715
308,308,FRA,08KC003,292.1,-123.46098872747696,54.65064664942923,-1052.0,0.0,0.84,0.07,0.04,0.0,0.0,0.0,0.03,0.0,0.02,0.68,0.11,0.16,0.01,0.01,0.0,0.03,0.0,0.0,0.56,0.17,0.22,0.0,0.0,0.0,0.03,0.0,0.02,4.81602,40.00974252618057,886.0,886.63,1097.0184,778.42059,886.63,696.7,-2.8,7.9,559.3,143.4,244.9,3.3,0.6,1.0,0.0,22.0,0.5994351249572065,3,0.5977374989483182,1.040196678850206,1.2267037680824613,0.05282615285641391,0.21725038949837175,-1.2068649233975424,0.9987694417812633,2.052157223407074,3.5610978392680797,0.02379414619089941,0.9987694417812633,True,1.0402627545484686
309,309,FRA,08KD001,804.0,-121.29436438565304,53.137831273298666,-1201.13,6.12826,0.87,0.05,0.05,0.0,0.0,0.0,0.02,0.0,0.0099999999999998,0.86,0.05,0.05,0.0,0.0,0.0,0.02,0.0,0.02,0.81,0.09,0.07,0.0,0.0,0.0,0.02,0.0,0.01,16.062828,12.158962026889755,1297.9313,1346.5389,2437.0876,909.07202,1346.5389,1011.1,-4.0,7.3,521.1,258.5,264.2,3.0,0.5,1.0,0.0,43.0,1.0341936963458571,5,1.0367372323547506,0.9211630873557825,1.00304179802761,0.10144289869822529,0.5864444628679176,-0.3078918634034825,0.8202683244391721,1.2863105675943496,1.1457252330295802,-0.08973585360031186,0.8202683244391721,True,0.9211948532432467
310,310,FRA,08KD002,52.3,-121.58045731144084,53.05640542585467,-1052.0,0.0,0.92,0.03,0.01,0.0,0.0,0.01,0.02,0.0,0.0099999999999998,0.87,0.04,0.05,0.0,0.0,0.01,0.02,0.0,0.0099999999999998,0.86,0.04,0.06,0.0,0.0,0.01,0.02,0.0,0.01,16.239555,328.5524058012268,1534.3816,1522.7366,1962.3701,1187.7659,1522.7366,1042.9,-4.7,6.3,497.3,299.9,273.9,3.0,0.6,1.0,0.0,4.0,1.628362154098292,5,1.6104035909979293,2.4691217771350398,1.868626869924458,0.11252933512631443,0.3875451557377165,-0.41201916263188076,1.299973465420892,31.135031627118398,47.210741436616445,2.538739745279379,1.299973465420892,True,2.4702531044691503
311,311,FRA,08KD003,3156.7,-122.0378764201986,53.56140576162744,-1130.67,0.46748,0.88,0.06,0.03,0.0,0.01,0.0,0.01,0.0,0.01,0.86,0.07,0.04,0.0,0.01,0.0,0.01,0.0,0.01,0.8,0.14,0.04,0.0,0.01,0.0,0.01,0.0,0.0,9.3482199,357.6783607120474,1039.1359,1075.1265,2105.7881,580.26178,1075.1265,830.6,-3.0,8.3,556.9,171.2,253.7,3.3,0.6,1.0,0.0,23.0,1.2977569890596576,5,1.2937220010830208,1.45153760778711,1.2020929759487071,0.11850720212551016,0.5955909123213345,-0.23746135296696796,0.9695343843727968,0.411111917210903,0.4598275438866887,-1.3869885311031833,0.9695343843727968,True,1.451624952469789
312,312,FRA,08KD004,3585.4,-121.55035012102486,53.498136555130486,-1188.96,2.95147,0.9,0.05,0.03,0.0,0.0,0.0,0.01,0.0,0.0099999999999998,0.89,0.06,0.03,0.0,0.0,0.0,0.01,0.0,0.01,0.8,0.13,0.05,0.0,0.0,0.0,0.01,0.0,0.0099999999999998,13.382672,351.6597804199924,1128.5651,1175.5708,2437.0876,607.78375,1175.5708,928.6,-3.4,7.9,543.4,208.3,256.0,3.1,0.6,1.0,0.0,23.0,1.9094166388185345,5,1.9212946231171197,1.8692092433612717,1.165142168445397,0.19677088562241649,0.9465769105428027,0.2352445584443586,0.9049799609426,0.5325533103192209,0.5213391095446175,-1.0416254853942424,0.9049799609426001,True,1.8693320681630181
313,313,FRA,08KD006,2863.2,-122.01152986632096,53.50821153260984,-1108.19,0.5154,0.89,0.06,0.03,0.0,0.0,0.0,0.01,0.0,0.01,0.87,0.07,0.04,0.0,0.0,0.0,0.01,0.0,0.01,0.81,0.13,0.04,0.0,0.0,0.0,0.01,0.0,0.0099999999999998,9.8329,356.2628826691938,1071.588,1115.3502,2105.7881,593.46307,1115.3502,847.8,-3.1,8.1,551.8,179.1,255.0,3.3,0.6,1.0,0.0,34.0,1.0977243668935983,5,1.0938604787687545,1.4318764925841145,1.2045125228832745,0.09388768277756775,0.4842692893686394,-0.4523321862492791,0.9817885508994001,0.38339074004386653,0.5000965676809566,-1.504272066718958,0.9817885508994001,True,1.4319363473857953
314,314,FRA,08KD007,3364.5,-121.52161757089652,53.46472850786153,-1172.82,3.14524,0.9,0.06,0.03,0.0,0.0,0.0,0.01,0.0,0.0,0.89,0.06,0.03,0.0,0.0,0.0,0.01,0.0,0.01,0.8,0.13,0.05,0.0,0.0,0.0,0.01,0.0,0.0099999999999998,13.916589,350.40196635442146,1157.515,1205.2148,2437.0876,625.77643,1205.2148,943.2,-3.5,7.7,539.4,215.0,257.0,3.1,0.6,1.0,0.0,40.0,1.6869534706361442,5,1.6859451074203988,1.736318842865155,1.12899104001468,0.2216672285693101,0.8013716369887993,0.1275433787323914,0.8536758445347,0.5013979701697561,0.5160703946693878,-1.0857359849138442,0.8536758445347,True,1.7363794716984875
315,315,FRA,08KE009,1897.2,-121.91490549553784,52.96416415990701,-1052.0,0.0,0.8,0.1,0.08,0.01,0.01,0.0,0.0,0.0,0.0,0.79,0.11,0.09,0.01,0.01,0.0,0.0,0.0,-0.01,0.72,0.22,0.05,0.0,0.0,0.0,0.0,0.0,0.01,9.1987705,248.5358167659592,1077.0554,1141.5197,2010.6029,543.83142,1141.5197,793.9,-3.0,8.5,548.2,166.4,261.5,3.4,0.6,1.0,0.0,46.0,1.175933399257022,5,1.1717482752029655,1.5969760942137163,1.2091927038507793,0.03155670410377351,0.5490189832321795,-0.5036855426022504,1.1263166549342003,0.6198257428088879,0.8417542136905526,-1.1440646576235405,1.1263166549342005,True,1.5970281630125502
